GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
-25,-183,141,27828,14311,16615,13679,19080,4
23,-85,83,28245,14166,16715,13749,19005,4
67,62,-60,28217,13594,16352,13749,19005,4
188,67,-51,27800,12346,15553,13580,18931,4
42,-73,63,27691,11490,14370,13426,18875,4
-39,67,-55,27691,11255,13964,13246,18931,4
10,50,-44,27691,11231,13821,13095,18820,4
-31,6,20,27663,11268,13792,13013,18801,4
-41,-23,51,27554,11231,13792,12703,18857,4
56,48,-53,27554,11280,13764,12663,18875,4
-11,114,-100,27418,11219,13835,12649,18801,4
-24,23,-21,27472,11280,13707,12556,18801,4
-5,-26,35,27418,11268,13749,12543,18801,4
-1,11,-22,27472,11280,13821,12636,18801,4
-31,-38,4,27364,11243,13735,12583,18783,4
-70,-98,5,27418,11243,13650,12398,18949,4
36,72,-101,27472,11268,13482,12320,18894,4
43,-99,77,27581,11206,13027,12320,18783,4
9,-25,29,27636,11219,12649,12280,18635,4
37,142,-102,27499,11219,12477,12189,18709,4
-4,17,36,27691,11255,12424,12228,18654,4
22,94,-33,27472,11219,12703,13122,18709,4
1,63,-27,27364,11231,12649,13246,18857,4
43,102,-59,27418,11268,12690,13287,18857,4
8,-30,23,27364,11255,12824,13287,18801,4
1,16,-22,27256,11255,12851,13287,18801,4
-21,-12,27,27202,11268,12851,13315,18857,4
-17,19,-4,27229,11268,12864,13205,18857,4
36,14,-27,27175,11255,12851,13232,18746,4
20,-4,3,27122,11243,12770,13205,18764,4
12,-24,23,27256,11255,12690,13136,18746,4
-33,21,11,27068,11231,12690,13150,18672,4
-14,11,20,27068,11255,12703,13191,18727,4
10,0,15,26961,11255,12690,12999,18857,4
-44,203,-125,26908,11280,12756,12851,18801,4
-22,-56,80,26961,11403,12730,12596,18931,4
-155,-40,64,26829,11703,12690,12060,18857,4
-5,79,-43,26961,11919,12596,11665,19080,4
-43,-106,118,28385,11932,12530,11678,20157,4
-70,82,-7,28470,11855,12424,11703,20435,4
-43,8,45,28022,11957,12293,11653,19921,4
-150,137,-110,27663,12864,12034,11553,19631,4
-109,-152,65,28077,13287,11983,11465,19708,4
-187,156,-69,27966,13315,11906,11465,20078,4
-121,-179,213,27828,13357,11983,11553,21270,4
-106,-35,28,27718,13398,11983,11590,21754,4
57,-137,67,27800,12918,11428,11503,21882,4
-24,-151,64,27911,12851,11219,11391,21627,4
-31,-343,132,27911,12851,11219,11317,21002,4
-255,-367,118,28133,12891,11182,11292,20335,4
-94,-88,23,28245,13232,11084,11280,20058,4
28,-38,-84,28161,13566,11121,11341,19941,4
-141,1,2,28133,13721,11084,11354,19824,4
2,-206,116,28442,14547,11145,11317,19727,4
-5,143,-70,28385,15459,11354,11304,19921,4
-5,127,-75,28357,15726,11304,11354,19863,4
-195,-226,54,28161,15678,11403,11354,19766,4
-126,-237,111,28442,16417,11528,11304,19439,4
-22,-198,34,28385,16615,11653,11304,19344,4
-55,69,-59,28357,16632,11754,11317,19174,4
-159,135,-68,28189,16549,11766,11354,19193,4
20,-9,0,28217,16615,11766,11366,19118,4
-57,58,-11,28245,16698,11830,11354,19024,4
-43,-43,24,28133,16681,11817,11354,19080,4
-48,-231,154,28245,16632,11728,11354,19155,4
53,78,-38,28301,16499,11766,11416,19174,4
-17,45,3,28357,16368,11741,11453,19005,4
20,167,-75,28245,16238,11779,11453,19080,4
27,20,8,28133,16189,11716,11478,18949,4
37,43,-30,28049,16157,11792,11503,19024,4
71,-24,9,28077,16125,11779,11465,19080,4
11,-9,-189,28049,16141,11754,11503,19099,4
57,57,-194,28133,16141,11716,11515,18968,4
-40,-88,-293,28077,16109,11754,11515,19099,4
112,-164,-325,28133,16093,11779,11515,19080,4
18,-1,-53,28245,16028,11716,11453,19193,4
185,-25,-196,28189,16109,11703,11503,19249,4
262,-33,-137,28077,16093,11766,11453,19249,4
314,-201,-17,28357,16028,11804,11503,19401,4
221,-232,-318,28357,15980,11728,11478,19592,4
189,-176,49,28442,16060,11817,11503,19805,4
143,-292,97,28927,15996,11868,11615,19999,4
325,-187,-58,29274,15600,11970,11678,20315,4
383,58,89,30075,13357,12215,11754,21167,4
208,158,153,30469,12009,12320,11932,21416,4
291,-87,-247,29865,11817,12346,12163,20475,4
33,-25,-29,29304,11565,12346,12150,20256,4
78,90,85,28955,11304,12293,12124,20058,4
-28,196,142,28898,11255,12086,12112,19960,4
187,343,115,29042,11157,11665,11868,19921,4
-16,567,-110,28583,11121,11465,11565,19843,4
-162,253,16,28498,11109,11416,11366,19554,4
-110,120,104,28301,11109,11280,11391,19401,4
45,53,-37,28189,11084,11157,11366,19193,4
72,111,-124,28357,11121,11157,11329,19231,4
79,-12,-28,28385,11060,11219,11354,19024,4
179,-284,-134,28273,11133,11354,11379,19306,4
117,-322,-82,26409,11170,11465,12504,20176,4
-52,-28,-134,25490,11182,11428,12438,19902,4
12,-9,-94,24970,11157,11490,12293,18691,4
-32,-95,56,24654,11170,11453,12372,17986,4
-17,-55,50,24366,11121,11515,12490,17792,4
61,20,-36,24152,11133,11553,12477,17774,4
-47,-6,42,24011,11145,11653,12477,17774,4
-73,-23,22,24510,11170,11703,12530,16093,4
-77,-14,-12,25241,11170,11855,12451,15211,4
-65,-63,12,26409,11170,12034,12543,13792,4
36,13,-90,27554,11182,12073,12490,12703,4
145,266,-162,29627,11170,12163,12530,12267,4
152,187,-134,31244,11194,12293,12972,12086,4
175,-138,-34,32500,11145,12596,13949,13679,4
143,-1,-178,34341,11206,12797,14547,14562,4
128,34,-135,36462,11304,12972,14532,14326,4
-46,62,147,36462,11255,12810,14036,15789,4
-345,49,290,36843,11304,12610,14108,16254,4
29,-155,71,36690,11578,12464,13835,16815,4
128,-43,4,36424,11817,12424,13580,16882,4
85,-85,-60,36310,11817,12451,13665,16815,4
73,-86,19,36010,11754,12451,13921,17118,4
-13,-45,13,36160,11716,12438,14967,17289,4
40,-92,-51,36424,11603,12636,16222,16949,4
-168,-127,90,36462,11653,12530,16028,16949,4
-110,-88,71,36499,11615,12543,15475,16731,4
16,18,21,36538,11653,12583,15335,16681,4
-38,-117,124,36499,11640,12824,16698,16598,4
-231,-122,81,36920,11615,12743,14726,16582,4
-22,-236,172,36499,11665,12596,13343,16516,4
-44,-69,76,36160,11615,12649,12398,16434,4
32,122,-131,35898,11603,12570,12124,16352,4
-20,35,-14,35492,11653,12320,11957,16109,4
-104,107,-132,35127,11653,12047,11628,16157,4
-86,-28,44,35091,11615,11804,11478,16157,4
-63,58,-80,35018,11603,11640,11453,16028,4
-100,-50,20,34731,11578,11603,11465,16044,4
-95,195,-159,34696,11553,11565,11453,16060,4
-37,101,14,34660,11515,11603,11403,16109,4
-19,-11,-11,34553,11528,11565,11465,16060,4
24,36,19,34589,11453,11578,11453,16044,4
-2,31,1,34553,11465,11565,11453,16093,4
-3,-16,36,34624,11515,11640,11465,16093,4
-3,-68,37,34518,11528,11590,11379,16028,4
10,39,-11,34589,11515,11678,11379,16028,4
-4,52,-4,34624,11528,11754,11465,16028,4
48,17,-10,34767,11453,11665,11453,16060,4
34,4,-28,34447,11478,11766,11515,16012,4
30,74,-71,34553,11503,11703,11528,16352,4
-5,-10,7,34341,11503,11754,11515,16287,4
29,-44,23,34482,11515,11665,11515,16303,4
34,-76,12,34447,11478,11678,11478,16238,4
22,-26,0,34518,11366,11716,11490,16157,4
5,-15,-5,34518,11416,11603,11490,16222,4
4,20,-47,34482,11366,11653,11553,16141,4
12,-28,40,34553,11354,11615,11804,16093,4
40,19,-22,34624,11292,11640,11983,16189,4
-44,-56,73,34731,11304,11628,11906,16368,4
19,-47,52,34553,11304,11578,11817,16189,4
7,47,-45,34306,11366,11603,11855,16254,4
1,-9,32,34341,11304,11528,11779,16173,4
-81,-26,35,34412,11354,11615,11754,16189,4
-26,27,-30,34271,11366,11565,11465,16044,4
7,-10,-39,34026,11478,11540,11453,15980,4
-123,-109,132,33921,11553,11453,11453,15980,4
-81,-64,16,33852,11754,11440,11354,15996,4
-95,-29,59,33679,12254,11440,11317,15900,4
85,119,-100,33474,12346,11478,11366,15964,4
-50,216,-31,33168,12583,11465,11403,15964,4
-195,44,97,32899,12756,11478,11366,15964,4
-14,15,117,32765,13081,11515,11379,16093,4
-44,34,43,32566,13566,11515,11453,16254,4
22,-37,15,32500,13580,11453,11453,16206,4
-10,-114,50,32666,13608,11453,11465,16109,4
51,-17,3,32666,13608,11478,11440,16109,4
-22,-35,-30,32799,13650,11416,11428,15980,4
-210,-500,276,32732,13792,11317,11379,15980,4
-16,-53,23,32899,13964,11317,11403,15884,4
71,114,-21,32799,13863,11366,11304,15852,4
40,86,1,32699,13906,11317,11304,15932,4
75,83,-24,32699,13849,11255,11366,15868,4
38,63,12,32533,13835,11255,11366,15868,4
-20,-13,39,32500,13735,11317,11379,15852,4
-2,-15,36,32566,13821,11280,11403,15789,4
65,-80,49,32566,13835,11268,11453,15852,4
30,78,-66,32500,13764,11329,11403,15868,4
41,29,-39,32633,13792,11341,11403,15821,4
21,3,-5,32699,13735,11354,11453,15789,4
26,15,-4,32666,13721,11366,11428,15805,4
69,121,-28,32765,13735,11366,11403,15741,4
28,82,-1,32633,13650,11304,11465,15821,4
15,90,-67,32402,13693,11354,11453,15900,4
42,33,-29,32500,13693,11317,11453,15884,4
25,7,-40,32500,13679,11304,11428,15900,4
23,-2,5,32566,13693,11317,11478,15837,4
0,6,48,32336,13650,11366,11453,15789,4
0,-45,9,32369,13679,11416,11403,15868,4
-25,-115,48,32336,13650,11403,11416,15741,4
43,44,-63,32303,13580,11428,11428,15805,4
-19,-13,-27,32303,13580,11416,11428,15821,4
49,-113,44,32533,13068,11628,11515,15789,4
47,-20,-14,32932,12596,11957,11553,15900,4
-23,-9,-20,32899,11970,11868,11578,15900,4
38,84,-105,32899,11590,11868,11653,15964,4
-8,101,-60,32799,11503,11830,11653,15964,4
-16,17,14,32899,11503,11792,11578,15900,4
15,3,0,33033,11428,11919,11703,15821,4
-34,32,16,32866,11465,11868,11665,15900,4
23,19,-18,32799,11503,11906,11754,15852,4
12,-12,-35,32666,11403,11970,11766,15789,4
11,43,9,32765,11453,11957,11766,15837,4
18,-6,-38,32765,11478,11970,11804,15773,4
-14,10,11,32666,11428,12009,11804,15789,4
11,32,-24,32699,11478,12047,11868,15773,4
31,27,-40,32633,11453,12047,11855,15805,4
7,19,-23,32500,11453,12021,11804,15837,4
1,29,-8,32533,11453,12073,11766,15789,4
13,10,-27,32435,11403,12060,11868,15710,4
-19,-23,22,32369,11416,12073,11792,15805,4
-29,-24,10,32402,11428,12009,11766,15837,4
6,30,-45,32303,11465,12060,11855,15710,4
0,-57,43,32369,11465,11970,11766,15663,4
-15,-32,18,32271,11453,11893,11817,15710,4
-33,-30,31,32238,11453,11804,11741,15663,4
-22,-9,1,32271,11403,11766,11653,15710,4
-26,-11,-15,32140,11391,11653,11703,15773,4
29,29,-22,32369,11354,11728,11754,16093,4
49,61,24,32402,11317,11678,11932,15837,4
25,57,-2,32599,11354,11766,11957,16028,4
14,-16,10,33067,11354,11817,12073,16450,4
46,-36,86,32899,11416,11932,12477,16549,4
159,145,-116,33748,11428,11983,12703,16966,4
-13,-61,67,33474,11465,11792,12176,16748,4
41,62,-36,33269,11465,11792,12073,16815,4
14,20,-36,33303,11465,11817,12137,16765,4
-64,-12,64,32899,11403,11830,12073,16157,4
8,45,-17,32765,11403,11868,12150,15647,4
-8,1,10,33303,11403,11881,12086,15211,4
7,36,4,33542,11465,11932,12176,14741,4
-8,8,7,31817,11366,12034,12215,14282,4
-68,-11,43,31624,11403,12047,12163,14137,4
1,38,-51,30838,11391,12047,12215,13906,4
-17,24,-27,30438,11453,12034,12241,13849,4
-114,-52,-11,30256,11453,12021,12320,13849,4
9,18,-65,27800,11428,12073,12320,13764,4
-12,21,-8,25490,11465,12112,12477,14326,4
-9,-76,30,23847,11428,12047,12477,16681,4
-79,-80,50,23135,11453,12047,12703,17827,4
-32,-32,47,22665,11528,12086,12810,18727,4
-120,-237,140,22248,11528,12099,12824,19306,4
-72,-402,291,21989,11603,12086,12810,19344,4
-53,-315,185,23090,11403,12060,12756,19136,4
44,-4,-52,24534,11304,11728,12359,18820,4
-36,145,-57,25894,11329,11615,12189,19401,4
-26,29,30,26988,11354,11615,12073,19941,4
29,83,-53,27068,11403,11553,12060,19805,4
-10,65,-3,26829,11391,11578,12163,19902,4
-45,5,12,27041,11329,11615,12137,19999,4
-82,79,-38,26618,11341,11640,12112,19689,4
-17,79,10,26935,11317,11628,12189,19921,4
-145,-83,91,27364,11317,11603,12163,20176,4
-20,-41,-60,27554,11366,11503,11817,20039,4
-186,-170,-27,27581,11553,11280,11453,19824,4
-225,-246,77,27718,11416,11206,11354,19554,4
-59,22,-62,27800,11317,11157,11354,19249,4
-39,144,-142,27828,11354,11060,11304,19155,4
-204,75,-24,27939,11292,11109,11280,19136,4
-57,20,-55,27718,11268,11060,11354,19099,4
21,30,-14,27773,11206,11133,11280,19099,4
63,-2,22,27828,11206,11060,11304,19231,4
10,12,26,27800,11170,11109,11280,19249,4
245,36,86,27828,11170,11084,11354,19193,4
84,99,120,28077,11121,11157,11268,19535,4
21,-10,29,28049,11133,11280,11268,19458,4
25,4,4,28077,11170,11280,11354,19516,4
47,209,-88,28049,11121,11255,11354,19325,4
-10,246,-139,28022,11157,11219,11292,19249,4
-67,-93,42,27939,11206,11280,11366,19268,4
-100,-222,84,27856,11121,11194,11354,19043,4
114,-51,-31,28105,11157,11133,11317,18801,4
7,39,16,28022,11182,11182,11317,18838,4
-4,-7,19,27911,11182,11206,11280,18801,4
-21,-20,34,27800,11145,11280,11317,18857,4
20,23,10,27911,11194,11145,11329,18727,4
-17,41,27,27828,11133,11255,11317,18783,4
-9,4,24,27718,11170,11157,11280,18987,4
53,36,-3,27745,11170,11304,11366,19005,4
22,-60,53,27800,11170,11453,11416,19024,4
0,-136,84,27828,11219,11515,11366,19193,4
-45,-153,26,27911,11219,11553,11379,18912,4
46,73,-102,27939,11194,11603,11354,18783,4
-2,-19,69,28077,11206,11603,11304,18617,4
0,35,-44,28022,11170,11515,11304,18709,4
2,12,1,27745,11133,11503,11354,18599,4
9,37,-23,27636,11182,11503,11304,18654,4
-8,3,42,27636,11206,11565,11304,18599,4
10,15,14,27691,11206,11515,11304,18709,4
16,27,16,27499,11182,11565,11329,18783,4
15,6,25,27663,11182,11528,11379,18727,4
18,-38,31,27527,11182,11553,11354,18783,4
10,-2,-6,27527,11145,11603,11354,18709,4
-21,62,-68,27609,11157,11503,11379,18783,4
17,-7,12,27472,11182,11565,11366,18783,4
-26,-5,50,27527,11219,11603,11354,18783,4
-2,-18,46,27636,11206,11553,11354,18727,4
-6,4,34,27527,11157,11653,11366,18783,4
3,-2,18,27499,11206,11691,11391,18931,4
8,15,-4,27581,11219,11703,11453,18801,4
5,10,-16,27636,11133,11754,11515,18912,4
17,28,-13,27636,11145,11678,11478,18875,4
5,9,-18,27609,11157,11665,11453,18801,4
7,-14,17,27581,11182,11754,11515,18801,4
-1,-33,24,27691,11219,11703,11403,18894,4
46,-2,-43,27581,11170,11703,11453,18801,4
-5,114,-98,27581,11109,11653,11416,18783,4
-5,22,-14,27636,11206,11565,11453,18857,4
10,36,-43,27636,11182,11628,11465,18875,4
-12,28,13,27691,11182,11665,11503,18894,4
-5,24,-18,27527,11157,11628,11503,18857,4
-3,13,-5,27581,11182,11691,11503,18783,4
14,-2,-16,27609,11157,11653,11416,18857,4
-6,1,13,27499,11206,11653,11503,18875,4
-5,9,-15,27472,11219,11754,11428,18857,4
-9,-3,15,27527,11145,11665,11453,18857,4
4,19,-22,27472,11157,11716,11440,18801,4
1,-29,14,27364,11206,11716,11453,18764,4
3,-3,3,27472,11219,11703,11440,18857,4
7,8,-4,27472,11182,11754,11453,18709,4
-26,-56,47,27445,11157,11665,11503,18783,4
-27,-56,8,27472,11219,11653,11379,18764,4
-34,-22,-45,27527,11170,11553,11366,18654,4
-24,-10,-31,27554,11194,11540,11416,18709,4
-13,31,-25,27472,11157,11453,11366,18562,4
9,26,-20,27527,11268,11465,11329,18526,4
-70,18,-20,27499,11428,11528,11304,18562,4
-86,-15,10,27472,11503,11465,11354,18635,4
-68,33,-24,27527,11603,11553,11366,18562,4
-18,19,11,27418,11578,11503,11304,18709,4
35,12,-44,27364,11603,11515,11304,18783,4
36,65,-33,27391,11983,11503,11304,18820,4
6,-2,7,27283,12716,11528,11354,18894,4
4,99,-65,27364,13177,11553,11379,18820,4
-88,79,-20,27229,13552,11553,11354,18783,4
-12,27,-36,27283,14064,11490,11304,18746,4
-16,47,-19,27418,14021,11465,11317,18746,4
17,8,-7,27256,13935,11503,11317,18801,4
11,-38,5,27256,13693,11540,11366,18857,4
20,55,-23,27310,13693,11565,11354,18857,4
1,0,-28,27310,13636,11515,11403,18820,4
6,-78,56,27202,13608,11503,11366,18764,4
51,-118,51,27554,13205,11565,11366,18875,4
57,-144,28,27911,12490,11553,11490,18820,4
-9,-141,-20,28133,11944,11578,11416,18783,4
-1,-65,-38,28049,11354,11478,11403,18709,4
97,79,-259,28049,11157,11341,11304,18489,4
-62,382,-269,27994,11157,11231,11280,18489,4
90,21,36,28022,11170,11157,11354,18508,4
-37,49,-7,28049,11157,11206,11304,18801,4
64,81,-24,28049,11133,11231,11304,18931,4
-25,-10,12,28049,11182,11170,11354,19024,4
-61,20,2,28301,11109,11121,11354,19249,4
-189,-105,137,28612,11145,11133,11280,19325,4
-28,-83,47,28612,11157,11157,11366,19231,4
83,68,-58,28754,11170,11182,11255,19306,4
66,-30,4,28869,11206,11170,11280,19306,4
37,13,-10,28442,11133,11133,11304,19249,4
0,-4,15,28498,11182,11121,11354,19231,4
-7,-40,80,28442,11206,11109,11354,19118,4
25,13,5,28357,11170,11304,11329,19212,4
-17,33,29,28357,11206,11133,11354,19193,4
61,48,-31,28357,11206,11170,11268,19193,4
15,-22,9,28133,11182,11317,11304,19174,4
-14,9,21,28161,11121,11219,11341,19249,4
5,2,1,28245,11109,11170,11317,19193,4
9,-3,5,28133,11182,11157,11268,19174,4
53,46,-41,28301,11157,11157,11329,19249,4
-6,4,0,28217,11206,11231,11280,19325,4
7,8,2,28245,11157,11206,11268,19193,4
-35,-15,16,28161,11121,11231,11304,19268,4
-47,15,0,28301,11157,11194,11354,19306,4
-15,36,-16,28133,11121,11292,11366,19231,4
-9,-13,-5,28301,11133,11280,11292,19612,4
12,10,-1,28245,11157,11206,11317,19477,4
56,48,-57,28189,11170,11304,11366,19535,4
56,43,-27,28273,11206,11317,11341,19573,4
28,40,-2,28357,11206,11268,11341,19882,4
22,13,-17,28470,11219,11292,11379,19960,4
4,40,-11,28612,11170,11304,11453,20137,4
-64,-28,42,28726,11243,11317,11478,20078,4
-211,-134,135,28669,11231,11403,11515,20236,4
-10,36,-5,28414,11157,11465,11603,20395,4
41,9,-10,28385,11170,11453,11615,20495,4
21,52,-41,28022,11170,11465,11615,19999,4
196,186,-171,28133,11157,11465,11653,18654,4
19,31,-36,28726,11206,11515,11741,18004,4
32,95,-84,28754,11157,11565,11804,16287,4
89,66,-52,29865,11194,11665,11868,13398,4
407,268,-130,30165,11157,11691,11868,12477,4
0,-20,171,31720,11157,11766,12060,12241,4
-3,-84,62,32402,11219,11957,12451,12424,4
-77,-58,71,32765,11219,12112,12464,13964,4
-77,36,4,33439,11255,12086,12490,15074,4
-23,38,-21,18931,31752,42673,34130,12150,5
145,109,-147,18801,31849,43140,34589,12047,5
156,50,-29,18987,32010,43377,34696,12009,5
11,19,8,19382,31656,42953,34624,12112,5
2,11,9,19689,31688,42395,34130,12112,5
50,22,1,19843,31497,42212,34130,12021,5
-43,-3,1,20078,31434,42166,33887,12021,5
-51,23,38,20098,31339,42029,33714,12124,5
-10,12,37,20039,31370,41667,33542,12086,5
-1,13,11,19902,31276,41757,33611,12124,5
-23,13,13,19882,31213,41848,33508,12124,5
32,16,-25,19766,31276,41622,33645,12086,5
50,40,-140,19708,31244,42029,34130,12086,5
-45,-248,-387,19212,30135,39244,32899,11983,5
-35,-158,-97,18875,29391,36805,30715,12009,5
31,-3,-102,18931,29216,36047,29657,12730,5
-199,-136,67,18820,28612,34696,27911,14007,5
-60,12,146,18581,27939,33236,27015,13878,5
-18,52,25,18562,27636,32832,26802,13707,5
-54,10,65,18272,27202,32533,26592,13749,5
-50,40,-29,18290,27122,32336,26435,13935,5
-6,75,-5,18075,26935,32010,26331,13849,5
98,50,-15,18093,26749,31593,26228,13906,5
326,85,-165,18129,26618,31465,26202,14079,5
279,5,-104,18093,26566,31213,25996,13964,5
277,-106,-235,18004,26383,30994,25894,13964,5
280,-41,-143,18004,26279,30931,25742,14050,5
89,14,-178,17898,26202,30838,25793,14151,5
1,-61,-161,17634,26022,30653,25742,14108,5
-46,57,-157,16765,25717,30591,25440,13863,5
-414,55,-47,15366,25666,30226,25515,13177,5
-235,88,181,14166,25316,29746,25192,12280,5
-215,227,-34,13246,24995,29129,24946,12047,5
-73,49,52,13027,24897,28984,24946,12086,5
-40,-11,67,12972,24897,28898,24654,12009,5
-40,51,-90,13764,24873,28955,24824,11996,5
-48,46,45,13679,24727,28840,24606,12021,5
-8,49,47,13608,24727,28754,24558,11957,5
-54,171,50,13580,24534,28612,24223,11957,5
-44,87,55,13566,24366,28555,24176,11944,5
13,-26,-1,13580,24414,28555,24223,11855,5
63,14,-17,13735,24318,28470,24034,11983,5
-25,-38,17,13849,24271,28357,24058,13482,5
122,-20,-32,14937,24366,28273,24129,16157,5
256,-17,-249,14311,24486,28414,24318,16582,5
149,45,-288,13552,24366,28161,24034,17101,5
66,42,-346,13068,24366,28105,23684,16483,5
41,-2,-47,12959,24294,27911,23707,15773,5
-43,-27,-3,12824,24223,27828,23661,15043,5
53,74,-31,12851,24058,27581,23431,14907,5
-38,-21,63,12824,24058,27773,23477,14801,5
-24,-36,73,12810,24011,27527,23339,14801,5
26,37,38,12797,24129,27581,23477,14756,5
26,2,-37,12824,24152,27663,23499,14771,5
-9,8,-11,12824,24129,27718,23294,14741,5
-88,-23,77,12851,24034,27718,23362,14741,5
-43,-25,35,12810,24176,27691,23362,14726,5
6,-3,8,12851,24034,27581,23362,14696,5
-7,-3,10,12891,24152,27609,23385,14607,5
7,0,11,12918,24129,27581,23408,14636,5
4,9,-8,12851,24105,27718,23271,14547,5
-39,-6,24,12905,24129,27745,23225,14562,5
-9,4,8,12959,23940,27609,23248,14607,5
4,-2,-17,12905,24129,27745,23431,14547,5
-16,10,-23,12959,24034,27636,23431,14592,5
8,1,-21,12905,24034,27745,23248,14607,5
-15,4,-20,12918,24034,27691,23225,14592,5
4,13,-32,12959,24011,27636,23294,14562,5
-27,-1,50,13013,24081,27636,23385,14518,5
27,-10,6,12972,24081,27609,23431,14488,5
23,14,-16,12959,24034,27773,23362,14458,5
-7,7,17,13027,24105,27581,23339,14488,5
-5,-8,-1,13040,23987,27691,23248,14488,5
17,10,-3,13027,24034,27554,23180,14547,5
-8,0,7,13054,24058,27718,23157,14488,5
-3,-28,59,13068,23940,27691,23271,14488,5
47,14,38,13081,23987,27581,23225,14547,5
23,-15,2,13068,24058,27745,23271,14458,5
4,18,12,13109,24034,27609,23225,14503,5
8,86,13,13150,24034,27636,23225,14399,5
111,105,14,13122,23917,27527,23135,14488,5
-84,-197,62,13205,23940,27499,23180,14253,5
-90,24,58,13707,23917,27636,23294,13749,5
-27,79,-12,14108,23940,27554,23157,13343,5
-170,25,-37,14952,23847,27828,23431,12703,5
-270,75,103,16516,24034,27856,23477,12346,5
-77,101,85,18508,23987,28022,23431,12215,5
-261,78,196,20335,24271,28357,23477,12009,5
-180,60,16,20879,25591,28077,23316,11957,5
67,29,39,20961,25793,28133,23362,11919,5
-171,82,126,21479,25818,28217,23316,11881,5
-319,131,449,22053,25894,28301,23477,12060,5
-386,-83,258,22643,25945,28301,23431,12021,5
43,87,236,21542,25945,28527,23431,12009,5
105,122,-16,20920,25818,28329,23431,11957,5
-192,2,55,20879,25818,28357,23248,11932,5
-172,-76,107,21043,25515,27939,23090,11678,5
-231,-19,94,21125,25341,27718,23067,11553,5
-6,38,148,21167,25044,27527,22820,11503,5
-38,84,10,20818,24897,27202,22643,11528,5
-206,89,180,20920,24970,27122,22532,11465,5
-47,44,249,20981,24946,27202,22599,11465,5
59,-3,189,20859,24824,27095,22444,11515,5
-140,61,258,20798,24582,26644,22357,11515,5
-157,125,164,20879,24414,26644,22226,11453,5
-85,86,-42,20940,24105,26357,21967,11341,5
17,84,-82,21084,23684,25818,21500,11157,5
-26,126,-88,21208,23180,25291,21043,10975,5
-102,140,-35,21229,22887,24799,20818,10975,5
-61,8,70,21291,22776,24799,20879,10879,5
-38,22,-19,20899,22709,24775,20818,10963,5
-160,80,24,20757,22488,24702,20716,10867,5
-92,2,53,20615,22270,24342,20455,10915,5
-89,16,72,20636,21967,24414,20475,10819,5
-6,8,-53,20475,21924,24414,20475,10819,5
-45,-13,30,20355,21924,24199,20315,10879,5
-56,-27,29,20157,21903,24223,20256,10819,5
8,-55,-40,20078,21924,24129,20415,10879,5
-29,30,14,19999,21818,24247,20355,10807,5
11,-14,-38,19843,21796,23987,20236,10843,5
-19,12,7,19805,21711,24011,20256,10819,5
-22,-23,27,19766,21437,23847,20236,10819,5
-21,24,-31,19727,21375,23847,20256,10843,5
14,8,-34,19708,21458,23777,20275,10771,5
13,31,-15,19689,21375,23777,20315,10819,5
-96,-12,-2,19477,21375,23777,20355,10843,5
-236,-103,-12,19024,21375,23707,20315,10867,5
-3,4,-69,18654,21458,23730,20315,10783,5
-30,39,24,18399,21375,23800,20395,10771,5
-129,21,25,17951,21375,23777,20256,10831,5
-88,-25,66,17050,21270,23940,20395,10855,5
-46,57,25,16983,21375,23940,20355,10831,5
-14,34,-16,17016,21312,23754,20275,10819,5
50,33,18,17016,21208,23754,20216,10819,5
15,14,-75,16983,21208,23800,20157,10831,5
41,38,-57,17016,21250,23661,20256,10807,5
59,32,-30,17016,21187,23661,20196,10819,5
10,-3,-32,16949,21146,23569,20176,10831,5
14,3,16,17016,21064,23431,20157,10831,5
11,3,-1,17016,21125,23431,20058,10795,5
27,49,-21,16983,21002,23477,20039,10819,5
20,105,81,16882,21043,23569,19999,10819,5
-100,240,-39,16765,20838,23339,20019,10915,5
6,96,122,16765,20757,23090,20117,10963,5
-58,8,26,16815,20737,23022,20078,10975,5
-192,-92,91,16831,20757,22999,20078,10915,5
-33,123,12,16882,20636,23022,20078,10963,5
-16,-48,81,16966,20575,23112,20078,10891,5
-144,-40,139,16831,20595,22820,19921,10927,5
-281,-182,-296,17306,20535,22444,19921,11219,5
45,97,-56,17409,20475,22401,19921,11255,5
107,-89,-183,17426,20415,22313,19902,11231,5
81,-412,-339,17986,20315,22140,19941,11268,5
938,-891,-703,20335,20315,22161,19941,11219,5
1349,-976,-941,20495,20315,22183,19960,11268,5
1176,-524,-794,21084,20315,22140,19941,11268,5
177,-158,-85,20078,20236,22183,20019,11280,5
-67,13,404,17565,20435,21946,20256,11133,5
-259,-124,234,15288,20335,22053,19941,11182,5
-169,137,23,14399,20315,21903,19785,11084,5
26,2,-82,14108,20315,21924,19960,11157,5
432,-120,-397,14166,20355,22140,19631,11219,5
381,-165,-285,14385,20415,22183,19785,11157,5
658,-486,-395,14488,20435,22401,19766,11255,5
848,-613,-558,14967,20475,22576,19843,11206,5
1123,-644,-417,15584,20475,22709,20039,11268,5
1160,-671,-576,16157,20535,22977,20039,11170,5
367,-97,-358,16549,20636,22820,19941,11304,5
241,3,-208,17220,20636,22887,19999,11304,5
94,-114,-177,17237,20555,22955,19843,11304,5
-35,12,-21,17374,20636,23135,19921,11268,5
-43,69,55,17306,20535,22932,20019,11354,5
